Genre,Reports,Age,Gpa,Year,Count,Gender,report_length,Priority,Category,Synthetic,Created_Date
Student Affairs,"""I submitted my military certificate application on time, but the student affairs office failed to process it in a timely manner, causing me to miss out on a scholarship opportunity.""",23.0,0.36,2.0,1.0,M,183.0,MEDIUM,Original,False,2026-03-26
Student Affairs,"""The student affairs office needs to streamline their processes for managing birth certificates. It shouldn't take weeks to get a simple document processed.""",16.0,2.96,5.0,1.0,M,157.0,MEDIUM,Original,False,2026-03-26
Student Affairs,"""I've been waiting for my training certificate for over a month now, and every time I follow up with the student affairs office, they tell me it's still being processed.""",22.0,0.44,3.0,1.0,F,170.0,MEDIUM,Original,False,2026-03-26
Student Affairs,"""The lack of transparency in the student affairs office's certificate management processes is unacceptable. Students deserve better communication and clearer timelines.""",27.0,2.37,5.0,1.0,M,169.0,MEDIUM,Original,False,2026-03-26
Student Affairs," ""I've had nothing but frustration and delays in trying to obtain my student certificates. The student affairs office needs to overhaul their processes and make it easier for students to get what they need.""",26.0,2.14,4.0,1.0,F,207.0,MEDIUM,Original,False,2026-03-26
Student Affairs," ""The student affairs office seems to prioritize administrative tasks over student needs. It's time for them to focus on improving their services for students.""",21.0,0.67,1.0,1.0,M,160.0,MEDIUM,Original,False,2026-03-26
Student Affairs," ""I had to wait in line for hours just to submit my military certificate application, and it still hasn't been processed. This is unacceptable.""",19.0,1.97,4.0,1.0,F,144.0,HIGH,Original,False,2026-03-26
Student Affairs," ""The student affairs office should provide online options for submitting and tracking certificate requests. It would save students a lot of time and hassle.""",18.0,3.8,1.0,1.0,M,158.0,MEDIUM,Original,False,2026-03-26
Student Affairs," ""I've heard from multiple students that the student affairs office is notoriously slow when it comes to processing birth certificates. It's time for them to make some changes.""",18.0,1.4,2.0,1.0,F,177.0,MEDIUM,Original,False,2026-03-26
Student Affairs," ""The student affairs office needs to take responsibility for their mistakes and improve their processes for managing certificates. Students shouldn't have to suffer because of their incompetence.""",18.0,0.03,4.0,1.0,F,197.0,MEDIUM,Original,False,2026-03-26
Student Affairs," ""I'm worried that my training certificate won't be processed in time for me to start my internship. The student affairs office needs to prioritize student needs and make sure these documents are processed quickly.""",18.0,0.07,2.0,1.0,M,215.0,MEDIUM,Original,False,2026-03-26
Student Affairs," ""The lack of organization and communication in the student affairs office is causing a lot of unnecessary stress for students. It's time for them to step up and do better.""",16.0,3.99,3.0,1.0,F,173.0,MEDIUM,Original,False,2026-03-26
Student Affairs," ""I've had to jump through so many hoops just to get my student certificates. The student affairs office needs to simplify their processes and make it easier for students to get what they need.""",25.0,1.04,2.0,1.0,M,194.0,MEDIUM,Original,False,2026-03-26
Student Affairs," ""I've had to miss multiple classes just to go to the student affairs office and follow up on my certificate requests. This is unacceptable and needs to change.""",16.0,2.54,2.0,1.0,M,161.0,MEDIUM,Original,False,2026-03-26
Student Affairs," ""The student affairs office needs to invest in better technology and systems for managing certificates. It's 2023, and we shouldn't still be dealing with paper forms and long wait times.""",18.0,1.57,4.0,1.0,M,188.0,MEDIUM,Original,False,2026-03-26
Student Affairs," ""I'm tired of feeling like I have to beg for my own certificates. The student affairs office needs to start prioritizing student needs over bureaucratic red tape.""",22.0,2.86,3.0,1.0,M,164.0,MEDIUM,Original,False,2026-03-26
Student Affairs," ""I submitted my birth certificate application weeks ago, but the student affairs office still",26.0,2.81,4.0,1.0,M,94.0,MEDIUM,Original,False,2026-03-26
Student Affairs,an provide some sample reports that may reflect the experiences of university students with regards to student affairs and managing various certificates. Please note that these are hypothetical reports and may not reflect the experiences of any specific individual or group.,24.0,2.05,5.0,1.0,F,274.0,MEDIUM,Original,False,2026-03-26
Student Affairs,"""I've been trying to get my military certificate verified by the university for weeks now, but every time I go to the office they tell me there's a problem with the paperwork. It's frustrating because I need this certificate to apply for certain internships.""",18.0,3.73,4.0,1.0,F,259.0,MEDIUM,Original,False,2026-03-26
Student Affairs,"""The process for obtaining my birth certificate through the university has been a nightmare. The website was difficult to navigate and the customer service was unhelpful. It's ridiculous that something so important has to be so difficult to obtain.""",21.0,1.65,5.0,1.0,F,249.0,MEDIUM,Original,False,2026-03-26
Student Affairs,"""I received my training certificate from a course I took over the summer, but the university won't accept it because it's from a non-accredited institution. This is frustrating because the course was relevant to my major and I learned a lot from it.""",25.0,3.05,1.0,1.0,F,250.0,MEDIUM,Original,False,2026-03-26
Student Affairs,"""I've had multiple issues with the student affairs office regarding scheduling conflicts and paperwork errors. It seems like they're understaffed and overwhelmed, but it's frustrating when it affects my ability to graduate on time.""",27.0,2.63,1.0,1.0,M,232.0,MEDIUM,Original,False,2026-03-26
Student Affairs,"""The process for ordering official transcripts from the university is unnecessarily complicated. It should be as simple as submitting a request online, but instead I have to navigate a confusing system and wait weeks for it to be processed.""",22.0,2.07,3.0,1.0,M,241.0,MEDIUM,Original,False,2026-03-26
Student Affairs,"""I've been trying to update my personal information with the university, but the website keeps glitching and I can't get through to customer service. It's frustrating because this information is important for communication and academic purposes.""",23.0,1.53,2.0,1.0,M,246.0,MEDIUM,Original,False,2026-03-26
Student Affairs,"""I recently applied for a scholarship through the university, but the application process was confusing and the instructions were unclear. It's frustrating to spend so much time on an application only to find out that I didn't meet the criteria.""",21.0,0.74,1.0,1.0,F,246.0,MEDIUM,Original,False,2026-03-26
Student Affairs,"""The university should provide more resources for students who are applying for internships and jobs. It's difficult to navigate the job market on your own, and career services is often understaffed and overworked.""",25.0,2.6,3.0,1.0,F,215.0,MEDIUM,Original,False,2026-03-26
Student Affairs,"""I've had issues with financial aid and scholarships, and it seems like the university is always changing their policies and requirements. It's frustrating because I rely on this support to continue my education.""",18.0,2.71,5.0,1.0,F,213.0,MEDIUM,Original,False,2026-03-26
Student Affairs," ""The university should prioritize mental health resources for students. It's a stressful time in our lives and it's important to have access to counseling and support services when we need it.""",27.0,1.97,3.0,1.0,F,194.0,MEDIUM,Original,False,2026-03-26
Housing and Transportation,"1. ""The cost of rent in the area around the university is just too high, and it's really hard to find affordable housing that's also close to campus.""",20.0,2.98,1.0,1.0,F,150.0,MEDIUM,Original,False,2026-03-26
Housing and Transportation,"2. ""I've had to commute from the suburbs to the university every day, and the public transportation system is just not reliable enough. I've been late to class several times because of delays and cancellations.""",26.0,0.03,3.0,1.0,F,211.0,MEDIUM,Original,False,2026-03-26
